,F1,F2,F3,F4,F5,F6,F7,F8,F9,tipo
0,1.000346466636653,5.309091645741962e-07,0.010590909946386957,0.07656341038038654,1.6513105256941356,0.0758400529921044,0.005751713637845204,0.0033606519047302513,2.5364927001897854e-05,senoidal
1,1.5608994757706858,1.4470184225390924e-06,0.04013345396741478,0.1064232116658259,2.4296176536686693,0.09857930231625385,0.009717878845159372,0.018740829688745506,0.37087377619676815,swell_and_harmonic
2,1.0003122031461593,2.6111424659937057e-06,0.02241011099105441,0.08207823045859958,2.2413735837401223,0.07897517142863432,0.006237077702182178,0.005893381374643862,1.2065113682157063,sag_and_harmonic
3,1.0327504456115015,1.7263957217082482e-06,0.010818452178187402,0.07774528113435891,1.6298367664781332,0.07700178739562144,0.0059292752621204845,0.01196788814458694,7.971234256550061e-05,flicker
4,1.0158670694285714,2.2477454730085116e-06,0.024376237665259128,0.08856830928071344,3.4658044329727375,0.08517288475979179,0.007254420298304772,0.01920169008306223,3.3368485501802194,oscillatory_transient_and_harmonic
5,1.1033537281079642,1.8526739304507608e-06,0.02861925194266423,0.09182680783502235,2.3453404022836066,0.08727098443077716,0.00761622472351695,0.026003040106240206,0.06973790686627618,swell_and_harmonic
6,0.9927408599358769,1.8860529611045804e-06,0.008381654373783668,0.05614244343010087,1.5253913851204015,0.05552689112592206,0.003083235638110002,0.03644841215076172,1.0326244874874677,sag
7,0.9934447744607636,2.2426390628393118e-06,0.04702813794942324,0.1065632790759694,2.5647676328466087,0.09564281951141314,0.00914754892409275,0.0038924284567923685,1.4328979298645792,interruption_and_harmonic
8,0.9416779251039683,2.1091285071838273e-06,0.007384254017051366,0.04351619185126611,1.9754085558336563,0.04293320893394535,0.0018432604293658048,0.05458248066812003,39.85470744907371,interruption
9,1.4274320107731042,5.662443649062434e-07,0.02629621190117797,0.10522757639293635,9.152033746244797,0.10191133637030772,0.010385920480782006,0.017603632665966533,34.189933440807614,oscillatory_transient_and_harmonic
10,1.014855069903224,3.5766382468554938e-06,0.02067450732906628,0.08413090106906096,2.4413116645326487,0.0815660276528773,0.006653016867069943,0.02864882391619664,1.4569782542180245,flicker_and_harmonic
11,1.5539070598466247,5.99944205213352e-07,0.03634635390092032,0.1128822954399137,2.4395843145516616,0.10688405332582611,0.01142420085535804,0.026224781068490178,-0.21786921782815696,swell_and_harmonic
12,0.9971964441290698,2.2750101640061633e-06,0.013610541312026023,0.07666507686909223,3.8374770001846072,0.07546131502301942,0.005694410065003376,0.013528873377602165,0.05058997033221331,spikes
13,1.6176305043206618,3.6158519823385994e-06,0.024482662740102218,0.1148893846460189,1.7795032711321817,0.11226678001972028,0.012603829895996265,0.03960689411129355,-0.26244034747089934,swell_and_harmonic
14,1.4756995306452714,1.6213955920291144e-06,0.018133147222832935,0.10176216044478922,6.625332016282795,0.1001445440313461,0.010028929699246217,0.006047997187157672,38.130355766037965,transitorio_oscilatorio
15,0.9825146826422377,1.32126054346894e-06,0.00769873961028965,0.05105519410629823,1.481201691545626,0.05048915154541912,0.0025491544237762984,0.021815176950045752,3.730199810538633,sag
16,1.0384074758493722,1.72072142506197e-06,0.01575595818899398,0.09012812160920557,5.631788993625214,0.0887519963871791,0.007876916862709851,0.007588408037187377,21.665232182110817,transitorio_oscilatorio
17,0.9995249583316658,8.154277836752541e-07,0.025705648393828457,0.07559646423174718,1.9492948412642346,0.07110689306335298,0.005056190241123116,0.022839293178117406,-4.140831251126324,interruption_and_harmonic
18,0.9189376573261815,2.8678476507202793e-06,0.016511509364940506,0.050051211172123515,2.420718699849966,0.04730481174250918,0.002237745213994235,0.05806793867716816,30.100328709576566,interruption_and_harmonic
19,1.0001755275937247,1.6081357673312798e-06,0.010164121397275308,0.07081486533840016,1.4964182264149877,0.07009377354051148,0.004913137089148508,0.029598685224882387,-0.37575977592467086,sag
20,2.1101357014530073,8.738452653685261e-07,0.02162878818842627,0.12545036282135627,11.390449868672073,0.12358743017514595,0.015273852897296575,0.0038304572310505817,51.21150003911996,transitorio_oscilatorio
21,2.267294005084742,1.5253303878537085e-06,0.02420299043444613,0.13527766829627635,9.28187378670677,0.13310951232894577,0.017718142272449763,0.005719804161716405,50.53493344875555,transitorio_oscilatorio
22,0.9827448498104818,9.680922758102267e-07,0.007430235821385864,0.0477210882690998,1.5530400794023769,0.04715683773760547,0.0022237673454108516,0.047340953378640416,13.532819227118074,interruption
23,1.0000020001490606,1.109728021346681e-06,0.0123455944722283,0.07834476689432472,3.8753127717941993,0.0773814377765463,0.0059878869123655065,0.0112057400996699,1.7573447249065117,transitorio_oscilatorio
24,0.9980689628802557,1.93409791288887e-06,0.031082800901577338,0.08346301538523476,2.6185899048566776,0.07748194430074691,0.006003451692624046,0.03580045858946821,-0.7861603774317497,sag_and_harmonic
25,1.0001974340944866,9.411703076610045e-07,0.010219494187014013,0.06665741102768422,1.5636569552452264,0.06588264598872255,0.00434052304247534,0.04936674256593358,-1.9196683071375928,sag
26,0.9983220957505499,2.77249735725918e-07,0.009291097713156038,0.06473308780644392,1.5304503355657755,0.06407776523060701,0.0041059599969487885,0.0006748448499649741,-0.21786439944208164,sag
27,0.9950690431903453,2.261634681368634e-06,0.007786452886309017,0.054111899827146495,1.3988408996469706,0.053566128724799884,0.0028693301465618315,0.0066160306115508076,-7.406746935745405,interruption
28,1.623675192425471,7.349985970207726e-07,0.018693076968152186,0.10774490286715274,9.554312583736397,0.10612637476922411,0.011262807421657809,0.011409775078482025,42.7102042330287,transitorio_oscilatorio
29,0.9995845791230885,6.680697747008362e-07,0.009614876343210779,0.06770456974783605,1.5379128994705376,0.06703208296660423,0.004493300146841713,0.018959715559030532,-0.14876450885290277,sag
30,1.0007649640719771,2.7895463294088505e-06,0.012355211159848455,0.07680928284092088,2.317364173347449,0.07582248947573211,0.005749049910297507,0.0020406663108808276,0.01114663528904725,notches
31,1.0376073080957389,1.0426931813117335e-06,0.02516407746537594,0.09014070362792012,2.9207587879973613,0.08658079341907553,0.007496233789076632,0.0314199895060451,2.0453830749965376,flicker_and_harmonic
32,1.0436224030020498,1.7497477075256276e-07,0.014474880059026895,0.08918658243682424,7.748501980309151,0.0880300569717825,0.007749290930455272,0.004364665656555299,24.013410208331152,transitorio_oscilatorio
33,1.0000913472553208,1.2171706143366036e-06,0.02383691254044107,0.09101803102576131,3.888053032684702,0.08785842001186293,0.007719101966980916,0.025202925027064,10.711435956176777,oscillatory_transient_and_harmonic
34,0.9997713163773558,5.415875140452131e-07,0.010546875250202516,0.0748895861039864,1.578816125906813,0.07415616383537899,0.00549913663477957,0.004537936078633187,-0.012134402699332584,sag
35,1.006737741642804,2.6249818991659756e-07,0.013550982081928278,0.08146392133461319,4.533347047388803,0.08034194158751065,0.006454827578050974,0.00032363524466897807,6.1356453869213095,transitorio_oscilatorio
36,1.04458229136225,1.040142587497078e-06,0.02114697299105936,0.08554013493507825,2.3308085623499246,0.08290323415724254,0.006872946233730587,0.01379203672142363,1.3230917804912457,flicker_and_harmonic
37,0.990067240492269,3.526938338070869e-07,0.007354990669874487,0.05093504867865942,1.453960743605318,0.05041874242373718,0.002542049587591155,0.021349216918890582,-0.5363175337662037,interruption
38,1.0006136745675087,1.3417955006058797e-06,0.012579465522305504,0.07874968407574437,3.885705427379849,0.07775184390672811,0.006045349230896214,0.008795773958903205,2.1127935289184485,transitorio_oscilatorio
39,1.0000631604727472,1.6752229994558672e-06,0.010433330568848603,0.07455273194867014,1.5615723850820398,0.07383197263810241,0.005451160183633504,0.010657735366212668,-0.02323103075852286,sag
40,1.000558789911368,6.020424864697513e-07,0.014453992484806676,0.08380156842439729,4.41879560429747,0.08255828514112232,0.006815870445442858,0.0003583445791799103,10.484724312177562,transitorio_oscilatorio
41,0.9997482991391049,1.1189687290657846e-06,0.012758665178071681,0.07677565674692548,3.4383254877767024,0.07572217528556739,0.005733847829978193,0.00600596796861725,0.04284227120767543,spikes
42,1.007350701735681,2.4223026212673725e-06,0.012952519247408062,0.08011041745038662,4.772258388912647,0.07907162935857676,0.006252322569420137,0.015945386892406686,3.8198488900198297,transitorio_oscilatorio
43,1.0035293339621973,5.679319287054761e-07,0.010659911365784336,0.07648049008711101,1.6159353331565125,0.07574684147402565,0.005737583993291172,0.024913667022677576,1.920087338150918e-05,flicker
44,1.000651740347748,1.5642744728570893e-06,0.015323120714241667,0.08784553242120142,5.413860325316591,0.08651257073470076,0.007484424895126602,0.0076790478453273876,16.951575612688103,transitorio_oscilatorio
45,1.039274692336537,1.1374070836999544e-06,0.01073479274077518,0.07752483079724462,1.6183192358213183,0.07679111797944044,0.005896875800532339,0.0020010806889555256,0.0004834007669448228,flicker
46,0.9595410682748461,2.105216788703457e-06,0.00701700326549547,0.0443158098857746,1.546750385475707,0.04377378714414129,0.0019161444409405892,0.05293557398425849,27.33655635375015,interruption
47,1.032463523123761,2.5417445041418757e-06,0.03238713609490549,0.10307602182668733,2.629440415350822,0.09787701205461521,0.009579909488739293,0.030034760985751786,4.567645684109449,harmonico
48,1.0002348675485477,1.2984905110090077e-06,0.014639414946830069,0.07850074081853961,2.3548106240255673,0.07713671752603656,0.005950073190691556,0.004455112578613231,0.2824252596231446,harmonico
49,1.001083631124046,8.926050555324865e-07,0.011342936119774143,0.07696031045058743,2.729807049897103,0.07613322109143207,0.005796267353756877,0.008533072950767768,0.15955455464460688,transitorio_oscilatorio
50,1.294505266756274,2.2583953748897706e-06,0.03500605373331317,0.10439837083799612,2.578714093639708,0.09836990207916599,0.009676637635064706,0.026096176004765655,0.4465354429703886,swell_and_harmonic
51,0.9990056805186751,8.556208784438072e-07,0.00945725014699686,0.06524126594891849,1.4192382172881748,0.0645670699733065,0.004168906524937857,0.004239113710491237,-3.2352257011998726,sag
52,1.0004003781251716,1.5458156272069515e-06,0.016176617268667117,0.07646061940890717,2.039816987857174,0.07474381662927551,0.005586638124310762,0.0005987369702410059,0.18090047502208725,sag_and_harmonic
53,1.000199493889797,6.572195961089964e-07,0.0105347453948593,0.0765815352858879,1.6433045272360614,0.07586620295150978,0.005755680750279672,0.0012075407267757299,2.0545451202174616e-05,senoidal
54,1.080161667906822,1.7284085310231098e-06,0.010987099285041404,0.07814138749424018,1.5676950794487363,0.07737755433929618,0.005987285915530733,0.0028458457087446013,0.008839319832006032,swell
55,1.0002574010412741,1.2894840125361927e-06,0.010302131616559145,0.07372215283711772,1.6136890426330623,0.07301095313950846,0.0053305992783395,0.015553360312525634,-0.007295130825884226,sag
56,0.9999295865090704,8.094172041604438e-07,0.01035476334294206,0.0699801321748746,1.4078250866993836,0.0692237361259557,0.004791925643235944,0.002108475077386851,-1.4518391651583469,interruption
57,2.2093620120479667,3.5830915422913304e-07,0.02221019037134665,0.1275610577077141,9.055890765097015,0.12562632957859685,0.015781974683390237,0.0015496358877071534,53.48686791388833,transitorio_oscilatorio
58,1.0006333827411447,1.689532296696538e-07,0.01063646374864813,0.0760218877634926,1.6373583611160116,0.07528690522009993,0.00566811809762031,0.016809006373596103,-0.00038159428633339576,flicker
59,1.3660420197079355,1.4156380244479728e-06,0.027766327050434938,0.10684653581032764,6.823682890297347,0.10319485941326738,0.010649179009324019,0.011804712977307329,28.968842909281612,oscillatory_transient_and_harmonic
60,1.0045624876330677,9.595009847482959e-07,0.012804344755799274,0.07987078209217334,4.559632583405988,0.07885197884345024,0.0062176345675279245,0.00871163882346154,3.6263427562054997,transitorio_oscilatorio
61,1.5416676623798953,8.586717800710762e-07,0.02775688731280879,0.10829045982285614,8.07896060510829,0.10468966412521497,0.010959925774650322,0.0202220460470577,35.70281143660853,oscillatory_transient_and_harmonic
62,1.0460006257645902,1.5761886476821083e-06,0.01086685898137334,0.0781663994922933,1.6092247240037172,0.07742043561124173,0.005993923850234428,0.030382227122493857,0.00022767370166381753,flicker
